coord_x,coord_y,class,filename
2404,2989,pup,232.jpg
2277,2977,adult_female,232.jpg
1521,2966,adult_female,232.jpg
1628,2965,adult_female,232.jpg
1377,2950,pup,232.jpg
1631,2944,pup,232.jpg
1531,2899,adult_female,232.jpg
1390,2878,pup,232.jpg
1405,2863,adult_female,232.jpg
1493,2851,adult_female,232.jpg
1493,2837,pup,232.jpg
2117,2666,adult_male,232.jpg
569,2652,adult_male,232.jpg
2768,2294,adult_male,232.jpg
362,2217,subadult_male,232.jpg
940,1762,adult_male,232.jpg
1625,373,adult_male,232.jpg
1772,367,subadult_male,232.jpg
1808,1855,adult_male,233.jpg
1804,2286,adult_female,235.jpg
1796,2258,pup,235.jpg
2028,2241,pup,235.jpg
1903,2227,adult_female,235.jpg
2015,2221,adult_female,235.jpg
1891,2211,pup,235.jpg
1792,2190,adult_female,235.jpg
1812,2186,pup,235.jpg
2123,2165,pup,235.jpg
2100,2163,adult_female,235.jpg
2010,2154,pup,235.jpg
2031,2149,adult_female,235.jpg
1796,2143,adult_female,235.jpg
1774,2126,pup,235.jpg
1933,2096,pup,235.jpg
1956,2086,adult_female,235.jpg
1825,2054,adult_female,235.jpg
1989,2046,pup,235.jpg
2303,2037,pup,235.jpg
2286,2025,adult_female,235.jpg
2188,2022,pup,235.jpg
2007,2009,pup,235.jpg
2076,2004,pup,235.jpg
2183,2001,adult_female,235.jpg
2078,1977,adult_female,235.jpg
1827,1969,pup,235.jpg
1956,1968,pup,235.jpg
2385,1963,adult_female,235.jpg
1840,1955,adult_female,235.jpg
1946,1953,adult_female,235.jpg
2379,1946,pup,235.jpg
2635,1940,subadult_male,235.jpg
2020,1936,adult_female,235.jpg
2291,1935,adult_female,235.jpg
2020,1906,pup,235.jpg
2082,1902,pup,235.jpg
2227,1891,adult_female,235.jpg
2067,1888,adult_female,235.jpg
1985,1881,adult_female,235.jpg
2449,1870,adult_female,235.jpg
2239,1865,pup,235.jpg
1975,1860,pup,235.jpg
2023,1856,pup,235.jpg
2369,1817,pup,235.jpg
1913,1815,adult_female,235.jpg
2260,1801,adult_female,235.jpg
2388,1799,adult_female,235.jpg
1985,1797,adult_female,235.jpg
2165,1788,adult_female,235.jpg
2271,1782,pup,235.jpg
1882,1762,pup,235.jpg
1865,1757,adult_female,235.jpg
2279,1697,adult_female,235.jpg
2203,1672,adult_female,235.jpg
2298,1670,pup,235.jpg
2123,1663,pup,235.jpg
1935,1653,adult_female,235.jpg
2119,1649,adult_female,235.jpg
2283,1626,adult_female,235.jpg
2218,1623,pup,235.jpg
2235,1599,adult_female,235.jpg
2136,1560,pup,235.jpg
2131,1536,adult_female,235.jpg
2216,1515,adult_female,235.jpg
1931,1505,adult_female,235.jpg
2222,1501,pup,235.jpg
1948,1498,pup,235.jpg
2156,1491,pup,235.jpg
2078,1486,pup,235.jpg
2058,1479,adult_female,235.jpg
2155,1466,adult_female,235.jpg
2357,1462,pup,235.jpg
2303,1457,adult_female,235.jpg
2212,1443,pup,235.jpg
2418,1438,adult_female,235.jpg
2217,1425,adult_female,235.jpg
2398,1419,pup,235.jpg
2151,1398,pup,235.jpg
3816,1393,subadult_male,235.jpg
2134,1389,adult_female,235.jpg
2484,1388,pup,235.jpg
1965,1382,juvenile,235.jpg
2469,1371,adult_female,235.jpg
2216,1366,pup,235.jpg
2229,1350,adult_female,235.jpg
2339,1341,pup,235.jpg
2382,1340,pup,235.jpg
2314,1340,adult_female,235.jpg
2061,1334,adult_female,235.jpg
5456,1333,subadult_male,235.jpg
2396,1293,adult_female,235.jpg
2721,1283,adult_female,235.jpg
2536,1283,pup,235.jpg
2406,1276,pup,235.jpg
2276,1276,pup,235.jpg
2738,1272,pup,235.jpg
2198,1265,adult_female,235.jpg
2816,1258,adult_female,235.jpg
2770,1258,pup,235.jpg
2266,1249,adult_female,235.jpg
2749,1247,adult_female,235.jpg
2793,1246,pup,235.jpg
2173,1245,pup,235.jpg
2523,1241,adult_female,235.jpg
2152,1235,adult_female,235.jpg
2676,1232,pup,235.jpg
2664,1226,adult_female,235.jpg
2719,1224,pup,235.jpg
2784,1208,pup,235.jpg
2202,1208,adult_female,235.jpg
2583,1200,pup,235.jpg
2132,1181,adult_female,235.jpg
2326,1178,pup,235.jpg
2489,1177,pup,235.jpg
2611,1176,adult_female,235.jpg
2645,1171,pup,235.jpg
2690,1170,pup,235.jpg
2566,1170,adult_female,235.jpg
2313,1168,adult_female,235.jpg
2774,1167,adult_female,235.jpg
2671,1166,adult_female,235.jpg
2213,1165,pup,235.jpg
2474,1157,adult_female,235.jpg
2119,1155,pup,235.jpg
2886,1154,pup,235.jpg
2197,1150,adult_female,235.jpg
2754,1148,adult_female,235.jpg
2565,1148,pup,235.jpg
2322,1145,pup,235.jpg
2162,1139,adult_female,235.jpg
2762,1133,pup,235.jpg
2559,1133,adult_female,235.jpg
2438,1126,pup,235.jpg
2257,1126,pup,235.jpg
2110,1123,pup,235.jpg
2679,1119,pup,235.jpg
2661,1119,adult_female,235.jpg
2089,1119,adult_female,235.jpg
2849,1115,adult_female,235.jpg
2174,1115,pup,235.jpg
2359,1113,pup,235.jpg
2536,1109,pup,235.jpg
2777,1105,pup,235.jpg
2372,1104,adult_female,235.jpg
2636,1101,adult_female,235.jpg
2427,1095,adult_female,235.jpg
2753,1091,adult_female,235.jpg
2525,1091,adult_female,235.jpg
2647,1082,pup,235.jpg
2293,1075,pup,235.jpg
2706,1063,pup,235.jpg
2287,1059,adult_female,235.jpg
2455,1053,adult_female,235.jpg
2726,1051,adult_female,235.jpg
2872,1050,pup,235.jpg
2136,1042,pup,235.jpg
2690,1038,pup,235.jpg
2634,1038,adult_female,235.jpg
2739,1029,pup,235.jpg
2453,1024,pup,235.jpg
2885,1023,adult_female,235.jpg
2650,1022,pup,235.jpg
2244,1020,pup,235.jpg
2753,1016,adult_female,235.jpg
2124,1013,adult_female,235.jpg
2236,1007,adult_female,235.jpg
2461,997,pup,235.jpg
2589,996,adult_female,235.jpg
2329,987,pup,235.jpg
2450,977,adult_female,235.jpg
2918,973,juvenile,235.jpg
2858,969,pup,235.jpg
2929,966,adult_female,235.jpg
2839,966,adult_female,235.jpg
2318,964,adult_female,235.jpg
2495,962,adult_female,235.jpg
2179,962,adult_female,235.jpg
2393,957,adult_female,235.jpg
2135,952,adult_female,235.jpg
2532,950,adult_female,235.jpg
2068,943,adult_female,235.jpg
2300,939,pup,235.jpg
2553,935,pup,235.jpg
2273,934,adult_female,235.jpg
2591,932,adult_female,235.jpg
2640,931,adult_female,235.jpg
2059,928,juvenile,235.jpg
2799,921,adult_female,235.jpg
2778,920,pup,235.jpg
2487,917,pup,235.jpg
2588,915,pup,235.jpg
2463,911,adult_female,235.jpg
2373,907,adult_female,235.jpg
2061,907,adult_female,235.jpg
2075,899,juvenile,235.jpg
2538,889,adult_female,235.jpg
2375,884,pup,235.jpg
2287,875,adult_female,235.jpg
2216,869,pup,235.jpg
2079,866,adult_female,235.jpg
2193,864,adult_female,235.jpg
2544,859,pup,235.jpg
2494,851,pup,235.jpg
2266,851,pup,235.jpg
2768,835,adult_female,235.jpg
2380,831,pup,235.jpg
2489,830,adult_female,235.jpg
2068,830,juvenile,235.jpg
2841,820,adult_female,235.jpg
2275,814,adult_female,235.jpg
2238,812,adult_female,235.jpg
2773,810,pup,235.jpg
2183,807,juvenile,235.jpg
2399,805,adult_female,235.jpg
2915,799,adult_female,235.jpg
2329,792,adult_female,235.jpg
2843,791,pup,235.jpg
2730,791,adult_female,235.jpg
2554,773,pup,235.jpg
2574,772,adult_female,235.jpg
2937,769,pup,235.jpg
2237,769,juvenile,235.jpg
2281,762,adult_female,235.jpg
2345,755,adult_female,235.jpg
2302,755,adult_female,235.jpg
2267,755,pup,235.jpg
3354,752,pup,235.jpg
2145,751,adult_female,235.jpg
3049,748,pup,235.jpg
2680,740,adult_female,235.jpg
2663,737,pup,235.jpg
2530,737,pup,235.jpg
2745,736,adult_female,235.jpg
2352,736,pup,235.jpg
2193,734,adult_female,235.jpg
3353,732,adult_female,235.jpg
3837,731,adult_female,235.jpg
2934,731,adult_female,235.jpg
2709,731,adult_female,235.jpg
3033,729,adult_female,235.jpg
3324,726,adult_female,235.jpg
2512,726,adult_female,235.jpg
2174,726,juvenile,235.jpg
2093,724,adult_female,235.jpg
3345,723,juvenile,235.jpg
2345,723,pup,235.jpg
2397,718,adult_female,235.jpg
2581,711,pup,235.jpg
3602,710,juvenile,235.jpg
2998,709,pup,235.jpg
2604,708,adult_female,235.jpg
2233,707,adult_female,235.jpg
3339,706,adult_female,235.jpg
2348,701,adult_female,235.jpg
3530,700,pup,235.jpg
2038,699,adult_female,235.jpg
3808,698,adult_female,235.jpg
2976,694,adult_female,235.jpg
2410,689,adult_female,235.jpg
3526,683,adult_female,235.jpg
3749,680,juvenile,235.jpg
3786,678,juvenile,235.jpg
2502,675,juvenile,235.jpg
2902,670,adult_female,235.jpg
3005,667,pup,235.jpg
3425,664,adult_female,235.jpg
2537,663,adult_female,235.jpg
3699,662,juvenile,235.jpg
3800,658,juvenile,235.jpg
2183,657,adult_female,235.jpg
3025,654,adult_female,235.jpg
2161,652,juvenile,235.jpg
3604,650,pup,235.jpg
2983,650,adult_female,235.jpg
3414,649,pup,235.jpg
2827,647,adult_female,235.jpg
2302,646,adult_female,235.jpg
2222,646,adult_female,235.jpg
3848,645,juvenile,235.jpg
2395,641,adult_female,235.jpg
3882,640,adult_female,235.jpg
2275,637,adult_female,235.jpg
3763,636,adult_female,235.jpg
2695,635,adult_female,235.jpg
2669,635,pup,235.jpg
2498,635,juvenile,235.jpg
3623,634,adult_female,235.jpg
3024,634,pup,235.jpg
2373,631,pup,235.jpg
2501,618,adult_female,235.jpg
3359,614,adult_female,235.jpg
2291,613,juvenile,235.jpg
3383,609,pup,235.jpg
3558,608,adult_female,235.jpg
2183,605,adult_female,235.jpg
3499,602,pup,235.jpg
2606,601,adult_female,235.jpg
2354,600,adult_female,235.jpg
2304,600,adult_female,235.jpg
2154,597,adult_female,235.jpg
3396,596,adult_female,235.jpg
3760,595,adult_female,235.jpg
3874,593,adult_female,235.jpg
2711,593,adult_female,235.jpg
3773,589,adult_female,235.jpg
2856,587,juvenile,235.jpg
2674,584,juvenile,235.jpg
2556,581,pup,235.jpg
2191,580,juvenile,235.jpg
2656,577,adult_female,235.jpg
3375,572,adult_female,235.jpg
2537,571,adult_female,235.jpg
2211,568,juvenile,235.jpg
3450,563,adult_female,235.jpg
2285,563,adult_female,235.jpg
3545,557,adult_female,235.jpg
2262,557,juvenile,235.jpg
3917,555,adult_female,235.jpg
3562,551,juvenile,235.jpg
2539,547,adult_female,235.jpg
3601,546,adult_female,235.jpg
2658,546,adult_female,235.jpg
3571,545,juvenile,235.jpg
3436,545,juvenile,235.jpg
3661,544,adult_female,235.jpg
3368,539,juvenile,235.jpg
2585,539,pup,235.jpg
2178,539,juvenile,235.jpg
3933,536,juvenile,235.jpg
3423,536,juvenile,235.jpg
3353,536,juvenile,235.jpg
3912,534,adult_female,235.jpg
3003,533,adult_female,235.jpg
3393,532,juvenile,235.jpg
3090,531,adult_female,235.jpg
2398,529,adult_female,235.jpg
3642,528,adult_female,235.jpg
2534,528,juvenile,235.jpg
3410,527,juvenile,235.jpg
2259,526,pup,235.jpg
2596,524,adult_female,235.jpg
3080,519,juvenile,235.jpg
3917,515,adult_female,235.jpg
3345,514,juvenile,235.jpg
3635,512,adult_female,235.jpg
2765,510,pup,235.jpg
3392,509,adult_female,235.jpg
3367,507,juvenile,235.jpg
2265,507,adult_female,235.jpg
2555,505,juvenile,235.jpg
2182,504,juvenile,235.jpg
2744,501,adult_female,235.jpg
3035,500,juvenile,235.jpg
2509,498,adult_female,235.jpg
3662,497,juvenile,235.jpg
3608,497,adult_female,235.jpg
2602,495,juvenile,235.jpg
3350,494,adult_female,235.jpg
3749,493,juvenile,235.jpg
3393,493,juvenile,235.jpg
3926,492,adult_female,235.jpg
3591,492,adult_female,235.jpg
2375,487,juvenile,235.jpg
2265,486,adult_female,235.jpg
3778,484,juvenile,235.jpg
3383,483,juvenile,235.jpg
2400,481,adult_female,235.jpg
3566,478,adult_female,235.jpg
3180,475,juvenile,235.jpg
3527,474,juvenile,235.jpg
2423,471,juvenile,235.jpg
3376,470,juvenile,235.jpg
2475,470,adult_female,235.jpg
2837,469,adult_female,235.jpg
3726,468,adult_female,235.jpg
2530,467,pup,235.jpg
3799,462,adult_female,235.jpg
2588,462,adult_female,235.jpg
2302,461,adult_female,235.jpg
3170,460,juvenile,235.jpg
2989,460,adult_female,235.jpg
2275,459,adult_female,235.jpg
3852,457,adult_female,235.jpg
3187,456,juvenile,235.jpg
3896,455,juvenile,235.jpg
2874,453,pup,235.jpg
2768,453,adult_female,235.jpg
3740,451,juvenile,235.jpg
2709,451,juvenile,235.jpg
3555,449,juvenile,235.jpg
2688,449,adult_female,235.jpg
3409,446,juvenile,235.jpg
3384,446,adult_female,235.jpg
2393,446,adult_female,235.jpg
2357,446,juvenile,235.jpg
3586,444,adult_female,235.jpg
2892,444,adult_female,235.jpg
3804,443,adult_female,235.jpg
3161,443,adult_female,235.jpg
2513,442,adult_female,235.jpg
2266,437,adult_female,235.jpg
2535,436,pup,235.jpg
2429,436,adult_female,235.jpg
2408,435,adult_female,235.jpg
2786,434,pup,235.jpg
3973,433,adult_female,235.jpg
3190,433,adult_female,235.jpg
3376,426,juvenile,235.jpg
3177,426,juvenile,235.jpg
3025,426,juvenile,235.jpg
3893,424,adult_female,235.jpg
3146,421,juvenile,235.jpg
3071,421,pup,235.jpg
2972,421,juvenile,235.jpg
3336,418,adult_female,235.jpg
3186,412,juvenile,235.jpg
3073,409,pup,235.jpg
2364,409,adult_female,235.jpg
2388,408,adult_female,235.jpg
3967,407,adult_female,235.jpg
3170,407,juvenile,235.jpg
3692,399,adult_female,235.jpg
3713,398,juvenile,235.jpg
3939,397,juvenile,235.jpg
3764,397,adult_female,235.jpg
2879,397,adult_female,235.jpg
3956,396,juvenile,235.jpg
2727,396,adult_female,235.jpg
3392,392,juvenile,235.jpg
3735,391,juvenile,235.jpg
2984,391,adult_female,235.jpg
3022,390,pup,235.jpg
2868,390,pup,235.jpg
3914,387,adult_female,235.jpg
2799,385,adult_female,235.jpg
2546,385,adult_female,235.jpg
2746,384,pup,235.jpg
2451,384,pup,235.jpg
3367,382,juvenile,235.jpg
3061,382,adult_female,235.jpg
3950,381,juvenile,235.jpg
2525,380,pup,235.jpg
2289,379,adult_female,235.jpg
3749,377,adult_female,235.jpg
2976,375,juvenile,235.jpg
3168,370,adult_female,235.jpg
2459,362,adult_female,235.jpg
2965,360,adult_female,235.jpg
3749,357,juvenile,235.jpg
3926,355,adult_female,235.jpg
3949,353,adult_female,235.jpg
2993,349,juvenile,235.jpg
3803,345,adult_female,235.jpg
2831,339,pup,235.jpg
3913,337,adult_female,235.jpg
2949,336,adult_female,235.jpg
2670,336,adult_female,235.jpg
3740,335,adult_female,235.jpg
2980,329,juvenile,235.jpg
3761,323,adult_female,235.jpg
3458,321,adult_female,235.jpg
3007,321,adult_female,235.jpg
2829,320,adult_female,235.jpg
3410,319,juvenile,235.jpg
3777,318,juvenile,235.jpg
2521,318,juvenile,235.jpg
3805,317,juvenile,235.jpg
2898,315,adult_female,235.jpg
3793,314,juvenile,235.jpg
3841,313,adult_female,235.jpg
2678,313,adult_female,235.jpg
3823,309,adult_female,235.jpg
3764,309,juvenile,235.jpg
2504,309,adult_female,235.jpg
3937,305,adult_female,235.jpg
2880,305,pup,235.jpg
2649,298,adult_female,235.jpg
3804,295,adult_female,235.jpg
2303,293,juvenile,235.jpg
2777,286,adult_female,235.jpg
3841,284,juvenile,235.jpg
2693,279,juvenile,235.jpg
3954,275,adult_female,235.jpg
3369,268,juvenile,235.jpg
2813,263,adult_female,235.jpg
3721,259,adult_female,235.jpg
2675,256,adult_female,235.jpg
2796,254,pup,235.jpg
3942,253,adult_female,235.jpg
3881,253,adult_female,235.jpg
2628,247,juvenile,235.jpg
2419,246,juvenile,235.jpg
2508,244,adult_female,235.jpg
2430,234,adult_female,235.jpg
2852,233,adult_female,235.jpg
2994,231,adult_female,235.jpg
2249,231,juvenile,235.jpg
2550,227,juvenile,235.jpg
2973,216,juvenile,235.jpg
3379,213,juvenile,235.jpg
2854,212,pup,235.jpg
2773,212,pup,235.jpg
2522,207,adult_female,235.jpg
2619,200,adult_female,235.jpg
2780,197,adult_female,235.jpg
2908,196,adult_female,235.jpg
2663,191,adult_female,235.jpg
2830,188,adult_female,235.jpg
2923,186,juvenile,235.jpg
2638,185,adult_female,235.jpg
2645,168,juvenile,235.jpg
3789,166,juvenile,235.jpg
2665,159,juvenile,235.jpg
2651,133,juvenile,235.jpg
5342,2234,adult_female,236.jpg
5311,2234,juvenile,236.jpg
5299,2211,juvenile,236.jpg
5361,2188,adult_male,236.jpg
5243,2119,adult_female,236.jpg
4880,2067,juvenile,236.jpg
5361,2063,adult_female,236.jpg
4948,2052,juvenile,236.jpg
5212,2027,juvenile,236.jpg
4841,2007,juvenile,236.jpg
5185,2004,juvenile,236.jpg
5121,2000,adult_female,236.jpg
4880,1997,juvenile,236.jpg
4819,1992,adult_female,236.jpg
5223,1991,juvenile,236.jpg
5173,1982,adult_female,236.jpg
5215,1980,juvenile,236.jpg
4730,1980,adult_female,236.jpg
5287,1960,juvenile,236.jpg
5130,1955,juvenile,236.jpg
4898,1954,adult_female,236.jpg
4759,1952,juvenile,236.jpg
4794,1950,adult_female,236.jpg
5184,1944,adult_female,236.jpg
4853,1941,adult_female,236.jpg
5202,1927,adult_male,236.jpg
4763,1919,juvenile,236.jpg
4801,1916,adult_male,236.jpg
5234,1911,juvenile,236.jpg
5214,1904,juvenile,236.jpg
5225,1895,juvenile,236.jpg
5194,1890,adult_female,236.jpg
4882,1885,juvenile,236.jpg
4851,1865,juvenile,236.jpg
4746,1862,adult_female,236.jpg
5095,1856,adult_female,236.jpg
5185,1848,adult_female,236.jpg
4825,1846,adult_female,236.jpg
5144,1841,juvenile,236.jpg
4731,1836,adult_female,236.jpg
4790,1831,adult_female,236.jpg
4858,1830,adult_female,236.jpg
5108,1824,adult_female,236.jpg
5120,1806,adult_female,236.jpg
4946,1804,adult_female,236.jpg
4651,852,juvenile,236.jpg
4591,844,juvenile,236.jpg
4664,843,juvenile,236.jpg
4612,833,juvenile,236.jpg
4673,832,juvenile,236.jpg
4558,823,juvenile,236.jpg
4627,822,juvenile,236.jpg
4654,805,juvenile,236.jpg
4514,803,juvenile,236.jpg
4668,786,juvenile,236.jpg
4523,781,juvenile,236.jpg
4554,765,juvenile,236.jpg
4654,757,juvenile,236.jpg
4640,745,juvenile,236.jpg
4558,743,juvenile,236.jpg
4614,728,juvenile,236.jpg
4598,702,juvenile,236.jpg
4542,696,juvenile,236.jpg
4613,693,juvenile,236.jpg
4572,692,adult_female,236.jpg
4612,680,juvenile,236.jpg
4586,651,juvenile,236.jpg
4629,650,juvenile,236.jpg
4616,637,juvenile,236.jpg
4566,632,adult_female,236.jpg
4575,612,adult_female,236.jpg
4561,596,adult_female,236.jpg
4527,592,adult_female,236.jpg
4647,586,juvenile,236.jpg
4626,571,adult_female,236.jpg
4642,530,adult_female,236.jpg
373,1996,juvenile,237.jpg
490,1969,adult_female,237.jpg
551,1958,juvenile,237.jpg
473,1958,juvenile,237.jpg
575,1945,adult_female,237.jpg
547,1942,juvenile,237.jpg
479,1936,juvenile,237.jpg
496,1933,adult_female,237.jpg
479,1915,juvenile,237.jpg
543,1909,juvenile,237.jpg
400,1906,juvenile,237.jpg
463,1899,adult_female,237.jpg
620,1882,juvenile,237.jpg
463,1880,juvenile,237.jpg
675,1872,adult_female,237.jpg
548,1862,adult_female,237.jpg
593,1844,juvenile,237.jpg
804,1830,juvenile,237.jpg
536,1821,juvenile,237.jpg
840,1817,juvenile,237.jpg
721,1805,adult_female,237.jpg
500,1804,adult_female,237.jpg
835,1800,adult_female,237.jpg
745,1784,juvenile,237.jpg
790,1779,adult_female,237.jpg
646,1779,juvenile,237.jpg
471,1765,adult_female,237.jpg
754,1758,adult_female,237.jpg
808,1754,juvenile,237.jpg
777,1753,juvenile,237.jpg
399,1748,juvenile,237.jpg
622,1745,adult_female,237.jpg
832,1742,adult_female,237.jpg
793,1734,juvenile,237.jpg
596,1734,juvenile,237.jpg
567,1727,adult_female,237.jpg
871,1720,juvenile,237.jpg
464,1715,adult_female,237.jpg
964,1712,juvenile,237.jpg
627,1711,adult_female,237.jpg
835,1709,adult_female,237.jpg
800,1704,juvenile,237.jpg
1151,1689,adult_female,237.jpg
683,1686,adult_female,237.jpg
1015,1677,juvenile,237.jpg
485,1672,adult_female,237.jpg
1140,1663,juvenile,237.jpg
468,1649,adult_female,237.jpg
1037,1643,juvenile,237.jpg
962,1638,adult_female,237.jpg
595,1629,juvenile,237.jpg
688,1624,juvenile,237.jpg
477,1623,juvenile,237.jpg
508,1610,adult_female,237.jpg
462,1599,juvenile,237.jpg
1060,1591,adult_female,237.jpg
1092,1557,juvenile,237.jpg
1135,1527,juvenile,237.jpg
437,1527,adult_female,237.jpg
1116,1523,juvenile,237.jpg
1151,1514,juvenile,237.jpg
463,1506,adult_female,237.jpg
1093,1504,juvenile,237.jpg
669,1495,subadult_male,237.jpg
424,1494,adult_female,237.jpg
1034,1489,adult_female,237.jpg
1117,1479,juvenile,237.jpg
444,1467,juvenile,237.jpg
1227,3270,subadult_male,238.jpg
2356,3255,subadult_male,238.jpg
1639,2964,subadult_male,238.jpg
1407,2629,adult_male,238.jpg
1254,2552,pup,238.jpg
1242,2533,adult_female,238.jpg
1120,2495,adult_female,238.jpg
1135,2443,adult_female,238.jpg
1121,2441,pup,238.jpg
1300,2375,pup,238.jpg
1319,2361,adult_female,238.jpg
1131,2343,adult_female,238.jpg
1267,2331,adult_male,238.jpg
1311,2325,juvenile,238.jpg
1172,2295,adult_female,238.jpg
1166,2270,adult_female,238.jpg
1186,2237,adult_female,238.jpg
1013,1140,adult_male,238.jpg
2230,2440,subadult_male,239.jpg
2201,2406,subadult_male,239.jpg
2192,2373,juvenile,239.jpg
2177,2328,juvenile,239.jpg
3005,2315,adult_male,239.jpg
2149,2228,juvenile,239.jpg
1964,2222,subadult_male,239.jpg
2189,2114,juvenile,239.jpg
2445,1997,adult_male,239.jpg
2486,1889,juvenile,239.jpg
2298,1857,juvenile,239.jpg
2379,1835,adult_female,239.jpg
2280,1792,adult_female,239.jpg
2439,1771,adult_female,239.jpg
2493,1764,juvenile,239.jpg
2442,1746,adult_female,239.jpg
2321,1738,adult_female,239.jpg
1985,1730,subadult_male,239.jpg
1840,1715,subadult_male,239.jpg
2427,1702,adult_female,239.jpg
1750,1700,subadult_male,239.jpg
2386,1666,adult_female,239.jpg
1655,1653,subadult_male,239.jpg
1875,1642,juvenile,239.jpg
2431,1625,juvenile,239.jpg
2386,1591,adult_female,239.jpg
2458,1590,juvenile,239.jpg
2496,1571,juvenile,239.jpg
2443,1565,juvenile,239.jpg
1638,1534,juvenile,239.jpg
2372,1511,juvenile,239.jpg
2056,1463,juvenile,239.jpg
1785,1275,juvenile,239.jpg
2226,998,adult_male,239.jpg
2053,982,subadult_male,239.jpg
2155,927,subadult_male,239.jpg
2083,875,subadult_male,239.jpg
1246,639,juvenile,239.jpg
2979,482,adult_male,239.jpg
3178,3676,pup,240.jpg
3159,3674,adult_female,240.jpg
3626,3672,adult_female,240.jpg
3598,3655,juvenile,240.jpg
3165,3632,juvenile,240.jpg
3561,3625,adult_female,240.jpg
3652,3623,juvenile,240.jpg
3590,3622,adult_female,240.jpg
3172,3614,pup,240.jpg
3104,3613,pup,240.jpg
3563,3609,juvenile,240.jpg
3488,3607,adult_female,240.jpg
3620,3604,adult_female,240.jpg
3389,3572,pup,240.jpg
3566,3570,adult_female,240.jpg
3427,3569,adult_female,240.jpg
3529,3566,juvenile,240.jpg
2966,3562,pup,240.jpg
3609,3554,adult_female,240.jpg
3629,3550,juvenile,240.jpg
3548,3536,pup,240.jpg
3305,3533,adult_female,240.jpg
3164,3530,adult_female,240.jpg
3557,3524,adult_female,240.jpg
3365,3524,adult_female,240.jpg
3299,3522,pup,240.jpg
3187,3519,pup,240.jpg
3644,3518,adult_female,240.jpg
3768,3516,adult_female,240.jpg
3382,3514,juvenile,240.jpg
3420,3508,adult_female,240.jpg
3543,3494,adult_female,240.jpg
3414,3493,pup,240.jpg
2940,3492,pup,240.jpg
2959,3491,adult_female,240.jpg
3655,3486,adult_female,240.jpg
3560,3482,pup,240.jpg
3582,3476,adult_female,240.jpg
3410,3474,adult_female,240.jpg
3320,3473,pup,240.jpg
3442,3466,pup,240.jpg
3330,3464,adult_female,240.jpg
3115,3462,adult_female,240.jpg
3496,3457,juvenile,240.jpg
3662,3453,adult_female,240.jpg
3565,3450,juvenile,240.jpg
2955,3449,adult_female,240.jpg
3125,3448,pup,240.jpg
3144,3444,pup,240.jpg
3439,3441,adult_female,240.jpg
2962,3426,pup,240.jpg
3636,3406,adult_female,240.jpg
3492,3404,juvenile,240.jpg
3560,3400,adult_female,240.jpg
3523,3397,juvenile,240.jpg
3386,3388,pup,240.jpg
3399,3383,adult_female,240.jpg
2845,3377,adult_female,240.jpg
3519,3375,adult_female,240.jpg
3244,3370,pup,240.jpg
3563,3366,adult_female,240.jpg
2845,3365,pup,240.jpg
3264,3364,adult_female,240.jpg
3626,3347,adult_female,240.jpg
3608,3335,pup,240.jpg
3488,3335,adult_female,240.jpg
2850,3327,adult_male,240.jpg
3766,3323,adult_female,240.jpg
3548,3312,juvenile,240.jpg
3620,3302,adult_female,240.jpg
2982,3302,pup,240.jpg
2957,3302,adult_female,240.jpg
3475,3293,adult_female,240.jpg
2839,3289,pup,240.jpg
2820,3283,adult_female,240.jpg
3633,3277,juvenile,240.jpg
3591,3261,adult_female,240.jpg
3487,3251,adult_female,240.jpg
3574,3250,pup,240.jpg
3675,3242,adult_female,240.jpg
3427,3241,pup,240.jpg
3448,3234,adult_female,240.jpg
3623,3229,adult_male,240.jpg
3093,3227,pup,240.jpg
3516,3209,adult_female,240.jpg
3091,3203,adult_female,240.jpg
2842,3202,adult_female,240.jpg
2966,3136,adult_female,240.jpg
3089,3134,adult_female,240.jpg
3276,3130,pup,240.jpg
3169,3128,pup,240.jpg
3104,3128,adult_female,240.jpg
3089,3121,pup,240.jpg
3193,3118,adult_female,240.jpg
3032,3114,adult_female,240.jpg
3262,3113,adult_female,240.jpg
3024,3101,pup,240.jpg
3591,3098,adult_male,240.jpg
2997,3097,adult_female,240.jpg
3120,3095,pup,240.jpg
3095,3070,adult_female,240.jpg
3179,3059,adult_female,240.jpg
3154,3051,pup,240.jpg
3004,2996,adult_female,240.jpg
3187,2987,adult_male,240.jpg
3009,2979,pup,240.jpg
2988,2900,adult_female,240.jpg
3566,2876,subadult_male,240.jpg
3046,2875,pup,240.jpg
3066,2854,adult_female,240.jpg
3653,2624,adult_male,240.jpg
3200,2558,adult_male,240.jpg
2802,2344,adult_male,240.jpg
3238,2334,subadult_male,240.jpg
2740,2294,adult_female,240.jpg
2756,2290,pup,240.jpg
3810,2269,subadult_male,240.jpg
2856,2246,pup,240.jpg
3518,2138,adult_female,240.jpg
3474,2132,pup,240.jpg
3617,2078,adult_male,240.jpg
3090,2031,subadult_male,240.jpg
3826,1998,subadult_male,240.jpg
3259,1993,adult_female,240.jpg
3713,1986,adult_female,240.jpg
3612,1985,adult_female,240.jpg
3461,1982,adult_female,240.jpg
3694,1977,pup,240.jpg
3236,1963,pup,240.jpg
3584,1949,pup,240.jpg
3451,1944,pup,240.jpg
3717,1921,subadult_male,240.jpg
3281,1901,pup,240.jpg
3111,1895,adult_male,240.jpg
3606,1882,adult_female,240.jpg
